STATE,DISTRICT,TEHSIL,URL_TEHSIL,STATE_CODE,DISTRICT_CODE,URL_DISTRICT
UTTAR PRADESH,Agra,Agra,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=766,9,146,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Bah,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=770,9,146,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Etmadpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=765,9,146,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Fatehabad,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=769,9,146,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kheragarh,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=768,9,146,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Agra,Kiraoli,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=767,9,146,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=146
UTTAR PRADESH,Aligarh,Atrauli,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=754,9,143,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=143
UTTAR PRADESH,Aligarh,Gabhana,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=753,9,143,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=143
UTTAR PRADESH,Aligarh,Iglas,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=756,9,143,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=143
UTTAR PRADESH,Aligarh,Khair,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=752,9,143,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=143
UTTAR PRADESH,Aligarh,Koil,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=755,9,143,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=143
UTTAR PRADESH,Ambedkar Nagar,Akbarpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=910,9,178,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=178
UTTAR PRADESH,Ambedkar Nagar,Allapur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=908,9,178,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=178
UTTAR PRADESH,Ambedkar Nagar,Bhiti,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=911,9,178,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=178
UTTAR PRADESH,Ambedkar Nagar,Jalalpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=909,9,178,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=178
UTTAR PRADESH,Ambedkar Nagar,Tanda,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=907,9,178,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=178
UTTAR PRADESH,Amethi,Amethi,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=914,9,664,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=664
UTTAR PRADESH,Amethi,Gauriganj,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=913,9,664,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=664
UTTAR PRADESH,Amethi,Musafirkhana,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=912,9,664,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=664
UTTAR PRADESH,Amethi,Tiloi,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=824,9,664,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=664
UTTAR PRADESH,Amroha,Amroha,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=730,9,669,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=669
UTTAR PRADESH,Amroha,Dhanaura,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=729,9,669,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=669
UTTAR PRADESH,Amroha,Hasanpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=731,9,669,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=669
UTTAR PRADESH,Amroha,Naugawan Sadat,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=9478,9,669,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=669
UTTAR PRADESH,Auraiya,Ajitmal,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=6915,9,162,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=162
UTTAR PRADESH,Auraiya,Auraiya,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=842,9,162,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=162
UTTAR PRADESH,Auraiya,Bidhuna,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=841,9,162,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=162
UTTAR PRADESH,Ayodha,Bikapur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=906,9,177,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=177
UTTAR PRADESH,Ayodha,Faizabad,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=905,9,177,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=177
UTTAR PRADESH,Ayodha,Milkipur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=903,9,177,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=177
UTTAR PRADESH,Ayodha,Rudauli,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=902,9,177,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=177
UTTAR PRADESH,Ayodha,Sohawal,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=904,9,177,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=177
UTTAR PRADESH,Azamgarh,Burhanpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=964,9,191,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=191
UTTAR PRADESH,Azamgarh,Lalganj,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=969,9,191,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=191
UTTAR PRADESH,Azamgarh,Martinganj,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=7526,9,191,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=191
UTTAR PRADESH,Azamgarh,Mehnagar,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=970,9,191,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=191
UTTAR PRADESH,Azamgarh,Nizamabad,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=967,9,191,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=191
UTTAR PRADESH,Azamgarh,Phulpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=968,9,191,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=191
UTTAR PRADESH,Azamgarh,Sadar,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=966,9,191,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=191
UTTAR PRADESH,Azamgarh,Sagri,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=965,9,191,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=191
UTTAR PRADESH,Baghpat,Baghpat,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=736,9,139,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=139
UTTAR PRADESH,Baghpat,Baraut,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=735,9,139,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=139
UTTAR PRADESH,Baghpat,Khekada,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=737,9,139,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=139
UTTAR PRADESH,Bahraich,Bahraich,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=921,9,180,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=180
UTTAR PRADESH,Bahraich,Kaiserganj,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=922,9,180,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=180
UTTAR PRADESH,Bahraich,Mahasi,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=7402,9,180,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=180
UTTAR PRADESH,Bahraich,Mihinpurwa Motipur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=9479,9,180,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=180
UTTAR PRADESH,Bahraich,Nanpara,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=919,9,180,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=180
UTTAR PRADESH,Bahraich,Payagpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=7404,9,180,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=180
UTTAR PRADESH,Ballia,Bairia,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=980,9,193,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=193
UTTAR PRADESH,Ballia,Ballia,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=978,9,193,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=193
UTTAR PRADESH,Ballia,Bansdih,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=979,9,193,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=193
UTTAR PRADESH,Ballia,Belthara Roadhh,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=975,9,193,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=193
UTTAR PRADESH,Ballia,Rasra,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=977,9,193,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=193
UTTAR PRADESH,Ballia,Sikanderpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=976,9,193,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=193
UTTAR PRADESH,Balrampur,Balrampur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=925,9,182,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=182
UTTAR PRADESH,Balrampur,Tulsipur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=926,9,182,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=182
UTTAR PRADESH,Balrampur,Utraula,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=927,9,182,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=182
UTTAR PRADESH,Banda,Atarra,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=873,9,170,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=170
UTTAR PRADESH,Banda,Baberu,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=872,9,170,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=170
UTTAR PRADESH,Banda,Banda,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=871,9,170,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=170
UTTAR PRADESH,Banda,Naraini,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=874,9,170,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=170
UTTAR PRADESH,Banda,Pailani,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=6924,9,170,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=170
UTTAR PRADESH,Barabanki,Fatehpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=896,9,176,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=176
UTTAR PRADESH,Barabanki,Haidergarh,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=901,9,176,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=176
UTTAR PRADESH,Barabanki,Nawabganj,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=898,9,176,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=176
UTTAR PRADESH,Barabanki,Ramnagar,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=897,9,176,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=176
UTTAR PRADESH,Barabanki,Ramsanehighat,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=900,9,176,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=176
UTTAR PRADESH,Barabanki,Sirauli Gauspur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=899,9,176,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=176
UTTAR PRADESH,Bareilly,Aonla,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=786,9,150,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=150
UTTAR PRADESH,Bareilly,Baheri,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=784,9,150,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=150
UTTAR PRADESH,Bareilly,Bareilly,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=787,9,150,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=150
UTTAR PRADESH,Bareilly,Faridpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=789,9,150,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=150
UTTAR PRADESH,Bareilly,Meerganj,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=785,9,150,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=150
UTTAR PRADESH,Bareilly,Nawabganj,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=788,9,150,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=150
UTTAR PRADESH,Basti,Basti,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=939,9,185,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=185
UTTAR PRADESH,Basti,Bhanpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=937,9,185,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=185
UTTAR PRADESH,Basti,Harraiya,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=938,9,185,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=185
UTTAR PRADESH,Basti,Rudhauli,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=940,9,185,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=185
UTTAR PRADESH,Bhadohi Sant Ravidas Nagar,Aurai,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=999,9,198,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=198
UTTAR PRADESH,Bhadohi Sant Ravidas Nagar,Bhadohi,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=997,9,198,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=198
UTTAR PRADESH,Bhadohi Sant Ravidas Nagar,Gyanpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=998,9,198,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=198
UTTAR PRADESH,Bijnor,Bijnor,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=713,9,134,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=134
UTTAR PRADESH,Bijnor,Chandpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=716,9,134,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=134
UTTAR PRADESH,Bijnor,Dhampur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=715,9,134,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=134
UTTAR PRADESH,Bijnor,Nagina,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=714,9,134,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=134
UTTAR PRADESH,Bijnor,Najibabad,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=712,9,134,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=134
UTTAR PRADESH,Budaun,Bilsi,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=780,9,149,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=149
UTTAR PRADESH,Budaun,Bisauli,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=779,9,149,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=149
UTTAR PRADESH,Budaun,Budaun,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=782,9,149,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=149
UTTAR PRADESH,Budaun,Dataganj,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=783,9,149,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=149
UTTAR PRADESH,Budaun,Sahaswan,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=781,9,149,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=149
UTTAR PRADESH,Bulandshahar,Anupshahr,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=748,9,142,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=142
UTTAR PRADESH,Bulandshahar,Bulandshahr,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=746,9,142,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=142
UTTAR PRADESH,Bulandshahar,Debai,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=749,9,142,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=142
UTTAR PRADESH,Bulandshahar,Khurja,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=751,9,142,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=142
UTTAR PRADESH,Bulandshahar,Shikarpur,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=750,9,142,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=142
UTTAR PRADESH,Bulandshahar,Sikandrabad,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=745,9,142,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=142
UTTAR PRADESH,Bulandshahar,Siyana,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=747,9,142,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=142
UTTAR PRADESH,Chandauli,Chakia,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=994,9,196,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=196
UTTAR PRADESH,Chandauli,Chandauli,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=993,9,196,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=196
UTTAR PRADESH,Chandauli,Sakaldiha,https://dilrmp.gov.in/faces/rptphysical/rptClrStatus.xhtml?tehcode=992,9,196,https://dilrmp.gov.in/faces/rpttehsilwisephysical/rptComputerizationOfLandRecord.xhtml?districtcode=196
